Year,SERIES,REF_AREA,UNIT_MEASURE,Value
2019,EG_EGY_CLEAN,,PT,26.9
2019,EG_EGY_CLEAN,NP1,PT,17.5
2019,EG_EGY_CLEAN,NP2,PT,18.3
2019,EG_EGY_CLEAN,NP3,PT,59.2
2019,EG_EGY_CLEAN,NP4,PT,28.2
2019,EG_EGY_CLEAN,NP5,PT,15.8
2019,EG_EGY_CLEAN,NP6,PT,5.8
2019,EG_EGY_CLEAN,NP7,PT,13.3
